T1Type1,T1Type2,T2Type1,T2Type2
Dark,Typeless,Fire,Normal
Dark,Typeless,Fire,Poison
Dark,Typeless,Fire,Psychic
Dark,Typeless,Fire,Rock
Dark,Typeless,Fire,Steel
Dark,Typeless,Fire,Typeless
Dark,Typeless,Fire,Water
Dark,Typeless,Flying,Ghost
Dark,Typeless,Flying,Grass
Dark,Typeless,Flying,Ground
Dark,Typeless,Flying,Ice
Dark,Typeless,Flying,Normal
Dark,Typeless,Flying,Poison
Dark,Typeless,Flying,Psychic
Dark,Typeless,Flying,Rock
Dark,Typeless,Flying,Steel
Dark,Typeless,Flying,Typeless
Dark,Typeless,Flying,Water
Dark,Typeless,Ghost,Grass
Dark,Typeless,Ghost,Ground
Dark,Typeless,Ghost,Ice
Dark,Typeless,Ghost,Normal
Dark,Typeless,Ghost,Poison
Dark,Typeless,Ghost,Psychic
Dark,Typeless,Ghost,Rock
Dark,Typeless,Ghost,Steel
Dark,Typeless,Ghost,Typeless
Dark,Typeless,Ghost,Water
Dark,Typeless,Grass,Ground
Dark,Typeless,Grass,Ice
Dark,Typeless,Grass,Normal
Dark,Typeless,Grass,Poison
Dark,Typeless,Grass,Psychic
Dark,Typeless,Grass,Rock
Dark,Typeless,Grass,Steel
Dark,Typeless,Grass,Typeless
Dark,Typeless,Grass,Water
Dark,Typeless,Ground,Ice
Dark,Typeless,Ground,Normal
Dark,Typeless,Ground,Poison
Dark,Typeless,Ground,Psychic
Dark,Typeless,Ground,Rock
Dark,Typeless,Ground,Steel
Dark,Typeless,Ground,Typeless
Dark,Typeless,Ground,Water
Dark,Typeless,Ice,Normal
Dark,Typeless,Ice,Poison
Dark,Typeless,Ice,Psychic
Dark,Typeless,Ice,Rock
Dark,Typeless,Ice,Steel
Dark,Typeless,Ice,Typeless
Dark,Typeless,Ice,Water
Dark,Typeless,Normal,Poison
Dark,Typeless,Normal,Psychic
Dark,Typeless,Normal,Rock
Dark,Typeless,Normal,Steel
Dark,Typeless,Normal,Typeless
Dark,Typeless,Normal,Water
Dark,Typeless,Poison,Psychic
Dark,Typeless,Poison,Rock
Dark,Typeless,Poison,Steel
Dark,Typeless,Poison,Typeless
Dark,Typeless,Poison,Water
Dark,Typeless,Psychic,Rock
Dark,Typeless,Psychic,Steel
Dark,Typeless,Psychic,Typeless
Dark,Typeless,Psychic,Water
Dark,Typeless,Rock,Steel
Dark,Typeless,Rock,Typeless
Dark,Typeless,Rock,Water
Dark,Typeless,Steel,Typeless
Dark,Typeless,Steel,Water
Dark,Typeless,Water,Typeless
Dark,Water,Dragon,Electric
Dark,Water,Dragon,Fairy
Dark,Water,Dragon,Fighting
Dark,Water,Dragon,Fire
Dark,Water,Dragon,Flying
Dark,Water,Dragon,Ghost
Dark,Water,Dragon,Grass
Dark,Water,Dragon,Ground
Dark,Water,Dragon,Ice
Dark,Water,Dragon,Normal
Dark,Water,Dragon,Poison
Dark,Water,Dragon,Psychic
Dark,Water,Dragon,Rock
Dark,Water,Dragon,Steel
Dark,Water,Dragon,Typeless
Dark,Water,Dragon,Water
Dark,Water,Electric,Fairy
Dark,Water,Electric,Fighting
Dark,Water,Electric,Fire
Dark,Water,Electric,Flying
Dark,Water,Electric,Ghost
Dark,Water,Electric,Grass
Dark,Water,Electric,Ground
Dark,Water,Electric,Ice
Dark,Water,Electric,Normal
Dark,Water,Electric,Poison
Dark,Water,Electric,Psychic
Dark,Water,Electric,Rock
Dark,Water,Electric,Steel
Dark,Water,Electric,Typeless
Dark,Water,Electric,Water
Dark,Water,Fairy,Fighting
Dark,Water,Fairy,Fire
Dark,Water,Fairy,Flying
Dark,Water,Fairy,Ghost
Dark,Water,Fairy,Grass
Dark,Water,Fairy,Ground
Dark,Water,Fairy,Ice
Dark,Water,Fairy,Normal
Dark,Water,Fairy,Poison
Dark,Water,Fairy,Psychic
Dark,Water,Fairy,Rock
Dark,Water,Fairy,Steel
Dark,Water,Fairy,Typeless
Dark,Water,Fairy,Water
Dark,Water,Fighting,Fire
Dark,Water,Fighting,Flying
Dark,Water,Fighting,Ghost
Dark,Water,Fighting,Grass
Dark,Water,Fighting,Ground
Dark,Water,Fighting,Ice
Dark,Water,Fighting,Normal
Dark,Water,Fighting,Poison
Dark,Water,Fighting,Psychic
Dark,Water,Fighting,Rock
Dark,Water,Fighting,Steel
Dark,Water,Fighting,Typeless
Dark,Water,Fighting,Water
Dark,Water,Fire,Flying
Dark,Water,Fire,Ghost
Dark,Water,Fire,Grass
Dark,Water,Fire,Ground
Dark,Water,Fire,Ice
Dark,Water,Fire,Normal
Dark,Water,Fire,Poison
Dark,Water,Fire,Psychic
Dark,Water,Fire,Rock
Dark,Water,Fire,Steel
Dark,Water,Fire,Typeless
Dark,Water,Fire,Water
Dark,Water,Flying,Ghost
Dark,Water,Flying,Grass
Dark,Water,Flying,Ground
Dark,Water,Flying,Ice
Dark,Water,Flying,Normal
Dark,Water,Flying,Poison
Dark,Water,Flying,Psychic
Dark,Water,Flying,Rock
Dark,Water,Flying,Steel
Dark,Water,Flying,Typeless
Dark,Water,Flying,Water
Dark,Water,Ghost,Grass
Dark,Water,Ghost,Ground
Dark,Water,Ghost,Ice
Dark,Water,Ghost,Normal
Dark,Water,Ghost,Poison
Dark,Water,Ghost,Psychic
Dark,Water,Ghost,Rock
Dark,Water,Ghost,Steel
Dark,Water,Ghost,Typeless
Dark,Water,Ghost,Water
Dark,Water,Grass,Ground
Dark,Water,Grass,Ice
Dark,Water,Grass,Normal
Dark,Water,Grass,Poison
Dark,Water,Grass,Psychic
Dark,Water,Grass,Rock
Dark,Water,Grass,Steel
Dark,Water,Grass,Typeless
Dark,Water,Grass,Water
Dark,Water,Ground,Ice
Dark,Water,Ground,Normal
Dark,Water,Ground,Poison
Dark,Water,Ground,Psychic
Dark,Water,Ground,Rock
Dark,Water,Ground,Steel
Dark,Water,Ground,Typeless
Dark,Water,Ground,Water
Dark,Water,Ice,Normal
Dark,Water,Ice,Poison
Dark,Water,Ice,Psychic
Dark,Water,Ice,Rock
Dark,Water,Ice,Steel
Dark,Water,Ice,Typeless
Dark,Water,Ice,Water
Dark,Water,Normal,Poison
Dark,Water,Normal,Psychic
Dark,Water,Normal,Rock
Dark,Water,Normal,Steel
Dark,Water,Normal,Typeless
Dark,Water,Normal,Water
Dark,Water,Poison,Psychic
Dark,Water,Poison,Rock
Dark,Water,Poison,Steel
Dark,Water,Poison,Typeless
Dark,Water,Poison,Water
Dark,Water,Psychic,Rock
Dark,Water,Psychic,Steel
Dark,Water,Psychic,Typeless
Dark,Water,Psychic,Water
Dark,Water,Rock,Steel
Dark,Water,Rock,Typeless
Dark,Water,Rock,Water
Dark,Water,Steel,Typeless
Dark,Water,Steel,Water
Dark,Water,Water,Typeless
Dragon,Electric,Dragon,Fairy
Dragon,Electric,Dragon,Fighting
Dragon,Electric,Dragon,Fire
Dragon,Electric,Dragon,Flying
Dragon,Electric,Dragon,Ghost
Dragon,Electric,Dragon,Grass
Dragon,Electric,Dragon,Ground
Dragon,Electric,Dragon,Ice
Dragon,Electric,Dragon,Normal
Dragon,Electric,Dragon,Poison
Dragon,Electric,Dragon,Psychic
Dragon,Electric,Dragon,Rock
Dragon,Electric,Dragon,Steel
Dragon,Electric,Dragon,Typeless
Dragon,Electric,Dragon,Water
Dragon,Electric,Electric,Fairy
Dragon,Electric,Electric,Fighting
Dragon,Electric,Electric,Fire
Dragon,Electric,Electric,Flying
Dragon,Electric,Electric,Ghost
Dragon,Electric,Electric,Grass
Dragon,Electric,Electric,Ground
Dragon,Electric,Electric,Ice
Dragon,Electric,Electric,Normal
Dragon,Electric,Electric,Poison
Dragon,Electric,Electric,Psychic
Dragon,Electric,Electric,Rock
Dragon,Electric,Electric,Steel
Dragon,Electric,Electric,Typeless
Dragon,Electric,Electric,Water
Dragon,Electric,Fairy,Fighting
Dragon,Electric,Fairy,Fire
Dragon,Electric,Fairy,Flying
Dragon,Electric,Fairy,Ghost
Dragon,Electric,Fairy,Grass
Dragon,Electric,Fairy,Ground
Dragon,Electric,Fairy,Ice
Dragon,Electric,Fairy,Normal
Dragon,Electric,Fairy,Poison
Dragon,Electric,Fairy,Psychic
Dragon,Electric,Fairy,Rock
Dragon,Electric,Fairy,Steel
Dragon,Electric,Fairy,Typeless
Dragon,Electric,Fairy,Water
Dragon,Electric,Fighting,Fire
Dragon,Electric,Fighting,Flying
Dragon,Electric,Fighting,Ghost
Dragon,Electric,Fighting,Grass
Dragon,Electric,Fighting,Ground
Dragon,Electric,Fighting,Ice
Dragon,Electric,Fighting,Normal
Dragon,Electric,Fighting,Poison
Dragon,Electric,Fighting,Psychic
Dragon,Electric,Fighting,Rock
Dragon,Electric,Fighting,Steel
Dragon,Electric,Fighting,Typeless
Dragon,Electric,Fighting,Water
Dragon,Electric,Fire,Flying
Dragon,Electric,Fire,Ghost
Dragon,Electric,Fire,Grass
Dragon,Electric,Fire,Ground
Dragon,Electric,Fire,Ice
Dragon,Electric,Fire,Normal
Dragon,Electric,Fire,Poison
Dragon,Electric,Fire,Psychic
Dragon,Electric,Fire,Rock
Dragon,Electric,Fire,Steel
Dragon,Electric,Fire,Typeless
Dragon,Electric,Fire,Water
Dragon,Electric,Flying,Ghost
Dragon,Electric,Flying,Grass
Dragon,Electric,Flying,Ground
Dragon,Electric,Flying,Ice
Dragon,Electric,Flying,Normal
Dragon,Electric,Flying,Poison
Dragon,Electric,Flying,Psychic
Dragon,Electric,Flying,Rock
Dragon,Electric,Flying,Steel
Dragon,Electric,Flying,Typeless
Dragon,Electric,Flying,Water
Dragon,Electric,Ghost,Grass
Dragon,Electric,Ghost,Ground
Dragon,Electric,Ghost,Ice
Dragon,Electric,Ghost,Normal
Dragon,Electric,Ghost,Poison
Dragon,Electric,Ghost,Psychic
Dragon,Electric,Ghost,Rock
Dragon,Electric,Ghost,Steel
Dragon,Electric,Ghost,Typeless
Dragon,Electric,Ghost,Water
Dragon,Electric,Grass,Ground
Dragon,Electric,Grass,Ice
Dragon,Electric,Grass,Normal
Dragon,Electric,Grass,Poison
Dragon,Electric,Grass,Psychic
Dragon,Electric,Grass,Rock
Dragon,Electric,Grass,Steel
Dragon,Electric,Grass,Typeless
Dragon,Electric,Grass,Water
Dragon,Electric,Ground,Ice
Dragon,Electric,Ground,Normal
Dragon,Electric,Ground,Poison
Dragon,Electric,Ground,Psychic
Dragon,Electric,Ground,Rock
Dragon,Electric,Ground,Steel
Dragon,Electric,Ground,Typeless
Dragon,Electric,Ground,Water
Dragon,Electric,Ice,Normal
Dragon,Electric,Ice,Poison
Dragon,Electric,Ice,Psychic
Dragon,Electric,Ice,Rock
Dragon,Electric,Ice,Steel
Dragon,Electric,Ice,Typeless
Dragon,Electric,Ice,Water
Dragon,Electric,Normal,Poison
Dragon,Electric,Normal,Psychic
Dragon,Electric,Normal,Rock
Dragon,Electric,Normal,Steel
Dragon,Electric,Normal,Typeless
Dragon,Electric,Normal,Water
Dragon,Electric,Poison,Psychic
Dragon,Electric,Poison,Rock
Dragon,Electric,Poison,Steel
Dragon,Electric,Poison,Typeless
Dragon,Electric,Poison,Water
Dragon,Electric,Psychic,Rock
Dragon,Electric,Psychic,Steel
Dragon,Electric,Psychic,Typeless
Dragon,Electric,Psychic,Water
Dragon,Electric,Rock,Steel
Dragon,Electric,Rock,Typeless
Dragon,Electric,Rock,Water
Dragon,Electric,Steel,Typeless
Dragon,Electric,Steel,Water
Dragon,Electric,Water,Typeless
Dragon,Fairy,Dragon,Fighting
Dragon,Fairy,Dragon,Fire
Dragon,Fairy,Dragon,Flying
Dragon,Fairy,Dragon,Ghost
Dragon,Fairy,Dragon,Grass
Dragon,Fairy,Dragon,Ground
Dragon,Fairy,Dragon,Ice
Dragon,Fairy,Dragon,Normal
Dragon,Fairy,Dragon,Poison
Dragon,Fairy,Dragon,Psychic
Dragon,Fairy,Dragon,Rock
Dragon,Fairy,Dragon,Steel
Dragon,Fairy,Dragon,Typeless
Dragon,Fairy,Dragon,Water
Dragon,Fairy,Electric,Fairy
Dragon,Fairy,Electric,Fighting
Dragon,Fairy,Electric,Fire
Dragon,Fairy,Electric,Flying
Dragon,Fairy,Electric,Ghost
Dragon,Fairy,Electric,Grass
Dragon,Fairy,Electric,Ground
Dragon,Fairy,Electric,Ice
Dragon,Fairy,Electric,Normal
Dragon,Fairy,Electric,Poison
Dragon,Fairy,Electric,Psychic
Dragon,Fairy,Electric,Rock
Dragon,Fairy,Electric,Steel
Dragon,Fairy,Electric,Typeless
Dragon,Fairy,Electric,Water
Dragon,Fairy,Fairy,Fighting
Dragon,Fairy,Fairy,Fire
Dragon,Fairy,Fairy,Flying
Dragon,Fairy,Fairy,Ghost
Dragon,Fairy,Fairy,Grass
Dragon,Fairy,Fairy,Ground
Dragon,Fairy,Fairy,Ice
Dragon,Fairy,Fairy,Normal
Dragon,Fairy,Fairy,Poison
Dragon,Fairy,Fairy,Psychic
Dragon,Fairy,Fairy,Rock
Dragon,Fairy,Fairy,Steel
Dragon,Fairy,Fairy,Typeless
Dragon,Fairy,Fairy,Water
Dragon,Fairy,Fighting,Fire
Dragon,Fairy,Fighting,Flying
Dragon,Fairy,Fighting,Ghost
Dragon,Fairy,Fighting,Grass
Dragon,Fairy,Fighting,Ground
Dragon,Fairy,Fighting,Ice
Dragon,Fairy,Fighting,Normal
Dragon,Fairy,Fighting,Poison
Dragon,Fairy,Fighting,Psychic
Dragon,Fairy,Fighting,Rock
Dragon,Fairy,Fighting,Steel
Dragon,Fairy,Fighting,Typeless
Dragon,Fairy,Fighting,Water
Dragon,Fairy,Fire,Flying
Dragon,Fairy,Fire,Ghost
Dragon,Fairy,Fire,Grass
Dragon,Fairy,Fire,Ground
Dragon,Fairy,Fire,Ice
Dragon,Fairy,Fire,Normal
Dragon,Fairy,Fire,Poison
Dragon,Fairy,Fire,Psychic
Dragon,Fairy,Fire,Rock
Dragon,Fairy,Fire,Steel
Dragon,Fairy,Fire,Typeless
Dragon,Fairy,Fire,Water
Dragon,Fairy,Flying,Ghost
Dragon,Fairy,Flying,Grass
Dragon,Fairy,Flying,Ground
Dragon,Fairy,Flying,Ice
Dragon,Fairy,Flying,Normal
Dragon,Fairy,Flying,Poison
Dragon,Fairy,Flying,Psychic
Dragon,Fairy,Flying,Rock
Dragon,Fairy,Flying,Steel
Dragon,Fairy,Flying,Typeless
Dragon,Fairy,Flying,Water
Dragon,Fairy,Ghost,Grass
Dragon,Fairy,Ghost,Ground
Dragon,Fairy,Ghost,Ice
Dragon,Fairy,Ghost,Normal
Dragon,Fairy,Ghost,Poison
Dragon,Fairy,Ghost,Psychic
Dragon,Fairy,Ghost,Rock
Dragon,Fairy,Ghost,Steel
Dragon,Fairy,Ghost,Typeless
Dragon,Fairy,Ghost,Water
Dragon,Fairy,Grass,Ground
Dragon,Fairy,Grass,Ice
Dragon,Fairy,Grass,Normal
Dragon,Fairy,Grass,Poison
Dragon,Fairy,Grass,Psychic
Dragon,Fairy,Grass,Rock
Dragon,Fairy,Grass,Steel
Dragon,Fairy,Grass,Typeless
Dragon,Fairy,Grass,Water
Dragon,Fairy,Ground,Ice
Dragon,Fairy,Ground,Normal
Dragon,Fairy,Ground,Poison
Dragon,Fairy,Ground,Psychic
Dragon,Fairy,Ground,Rock
Dragon,Fairy,Ground,Steel
Dragon,Fairy,Ground,Typeless
Dragon,Fairy,Ground,Water
Dragon,Fairy,Ice,Normal
Dragon,Fairy,Ice,Poison
Dragon,Fairy,Ice,Psychic
Dragon,Fairy,Ice,Rock
Dragon,Fairy,Ice,Steel
Dragon,Fairy,Ice,Typeless
Dragon,Fairy,Ice,Water
Dragon,Fairy,Normal,Poison
Dragon,Fairy,Normal,Psychic
Dragon,Fairy,Normal,Rock
Dragon,Fairy,Normal,Steel
Dragon,Fairy,Normal,Typeless
Dragon,Fairy,Normal,Water
Dragon,Fairy,Poison,Psychic
Dragon,Fairy,Poison,Rock
Dragon,Fairy,Poison,Steel
Dragon,Fairy,Poison,Typeless
Dragon,Fairy,Poison,Water
Dragon,Fairy,Psychic,Rock
Dragon,Fairy,Psychic,Steel
Dragon,Fairy,Psychic,Typeless
Dragon,Fairy,Psychic,Water
Dragon,Fairy,Rock,Steel
Dragon,Fairy,Rock,Typeless
Dragon,Fairy,Rock,Water
Dragon,Fairy,Steel,Typeless
Dragon,Fairy,Steel,Water
Dragon,Fairy,Water,Typeless
Dragon,Fighting,Dragon,Fire
Dragon,Fighting,Dragon,Flying
Dragon,Fighting,Dragon,Ghost
Dragon,Fighting,Dragon,Grass
Dragon,Fighting,Dragon,Ground
Dragon,Fighting,Dragon,Ice
Dragon,Fighting,Dragon,Normal
Dragon,Fighting,Dragon,Poison
Dragon,Fighting,Dragon,Psychic
Dragon,Fighting,Dragon,Rock
Dragon,Fighting,Dragon,Steel
Dragon,Fighting,Dragon,Typeless
Dragon,Fighting,Dragon,Water
Dragon,Fighting,Electric,Fairy
Dragon,Fighting,Electric,Fighting
Dragon,Fighting,Electric,Fire
Dragon,Fighting,Electric,Flying
Dragon,Fighting,Electric,Ghost
Dragon,Fighting,Electric,Grass
Dragon,Fighting,Electric,Ground
Dragon,Fighting,Electric,Ice
Dragon,Fighting,Electric,Normal
Dragon,Fighting,Electric,Poison
Dragon,Fighting,Electric,Psychic
Dragon,Fighting,Electric,Rock
Dragon,Fighting,Electric,Steel
Dragon,Fighting,Electric,Typeless
Dragon,Fighting,Electric,Water
Dragon,Fighting,Fairy,Fighting
Dragon,Fighting,Fairy,Fire
Dragon,Fighting,Fairy,Flying
Dragon,Fighting,Fairy,Ghost
Dragon,Fighting,Fairy,Grass
Dragon,Fighting,Fairy,Ground
Dragon,Fighting,Fairy,Ice
Dragon,Fighting,Fairy,Normal
Dragon,Fighting,Fairy,Poison
Dragon,Fighting,Fairy,Psychic
Dragon,Fighting,Fairy,Rock
Dragon,Fighting,Fairy,Steel
Dragon,Fighting,Fairy,Typeless
Dragon,Fighting,Fairy,Water
Dragon,Fighting,Fighting,Fire
Dragon,Fighting,Fighting,Flying
Dragon,Fighting,Fighting,Ghost
Dragon,Fighting,Fighting,Grass
Dragon,Fighting,Fighting,Ground
Dragon,Fighting,Fighting,Ice
Dragon,Fighting,Fighting,Normal
Dragon,Fighting,Fighting,Poison
Dragon,Fighting,Fighting,Psychic
Dragon,Fighting,Fighting,Rock
Dragon,Fighting,Fighting,Steel
Dragon,Fighting,Fighting,Typeless
Dragon,Fighting,Fighting,Water
Dragon,Fighting,Fire,Flying
Dragon,Fighting,Fire,Ghost
Dragon,Fighting,Fire,Grass
Dragon,Fighting,Fire,Ground
Dragon,Fighting,Fire,Ice
Dragon,Fighting,Fire,Normal
Dragon,Fighting,Fire,Poison
Dragon,Fighting,Fire,Psychic
Dragon,Fighting,Fire,Rock
Dragon,Fighting,Fire,Steel
Dragon,Fighting,Fire,Typeless
Dragon,Fighting,Fire,Water
Dragon,Fighting,Flying,Ghost
Dragon,Fighting,Flying,Grass
Dragon,Fighting,Flying,Ground
Dragon,Fighting,Flying,Ice
Dragon,Fighting,Flying,Normal
Dragon,Fighting,Flying,Poison
Dragon,Fighting,Flying,Psychic
Dragon,Fighting,Flying,Rock
Dragon,Fighting,Flying,Steel
Dragon,Fighting,Flying,Typeless
Dragon,Fighting,Flying,Water
Dragon,Fighting,Ghost,Grass
Dragon,Fighting,Ghost,Ground
Dragon,Fighting,Ghost,Ice
Dragon,Fighting,Ghost,Normal
Dragon,Fighting,Ghost,Poison
Dragon,Fighting,Ghost,Psychic
Dragon,Fighting,Ghost,Rock
Dragon,Fighting,Ghost,Steel
Dragon,Fighting,Ghost,Typeless
Dragon,Fighting,Ghost,Water
Dragon,Fighting,Grass,Ground
Dragon,Fighting,Grass,Ice
Dragon,Fighting,Grass,Normal
Dragon,Fighting,Grass,Poison
Dragon,Fighting,Grass,Psychic
Dragon,Fighting,Grass,Rock
Dragon,Fighting,Grass,Steel
Dragon,Fighting,Grass,Typeless
Dragon,Fighting,Grass,Water
Dragon,Fighting,Ground,Ice
Dragon,Fighting,Ground,Normal
Dragon,Fighting,Ground,Poison
Dragon,Fighting,Ground,Psychic
Dragon,Fighting,Ground,Rock
Dragon,Fighting,Ground,Steel
Dragon,Fighting,Ground,Typeless
Dragon,Fighting,Ground,Water
Dragon,Fighting,Ice,Normal
Dragon,Fighting,Ice,Poison
Dragon,Fighting,Ice,Psychic
Dragon,Fighting,Ice,Rock
Dragon,Fighting,Ice,Steel
Dragon,Fighting,Ice,Typeless
Dragon,Fighting,Ice,Water
Dragon,Fighting,Normal,Poison
Dragon,Fighting,Normal,Psychic
Dragon,Fighting,Normal,Rock
Dragon,Fighting,Normal,Steel
Dragon,Fighting,Normal,Typeless
Dragon,Fighting,Normal,Water
Dragon,Fighting,Poison,Psychic
Dragon,Fighting,Poison,Rock
Dragon,Fighting,Poison,Steel
Dragon,Fighting,Poison,Typeless
Dragon,Fighting,Poison,Water
Dragon,Fighting,Psychic,Rock
Dragon,Fighting,Psychic,Steel
Dragon,Fighting,Psychic,Typeless
Dragon,Fighting,Psychic,Water
Dragon,Fighting,Rock,Steel
Dragon,Fighting,Rock,Typeless
Dragon,Fighting,Rock,Water
Dragon,Fighting,Steel,Typeless
Dragon,Fighting,Steel,Water
Dragon,Fighting,Water,Typeless
Dragon,Fire,Dragon,Flying
Dragon,Fire,Dragon,Ghost
Dragon,Fire,Dragon,Grass
Dragon,Fire,Dragon,Ground
Dragon,Fire,Dragon,Ice
Dragon,Fire,Dragon,Normal
Dragon,Fire,Dragon,Poison
Dragon,Fire,Dragon,Psychic
Dragon,Fire,Dragon,Rock
Dragon,Fire,Dragon,Steel
Dragon,Fire,Dragon,Typeless
Dragon,Fire,Dragon,Water
Dragon,Fire,Electric,Fairy
Dragon,Fire,Electric,Fighting
Dragon,Fire,Electric,Fire
Dragon,Fire,Electric,Flying
Dragon,Fire,Electric,Ghost
Dragon,Fire,Electric,Grass
Dragon,Fire,Electric,Ground
Dragon,Fire,Electric,Ice
Dragon,Fire,Electric,Normal
Dragon,Fire,Electric,Poison
Dragon,Fire,Electric,Psychic
Dragon,Fire,Electric,Rock
Dragon,Fire,Electric,Steel
Dragon,Fire,Electric,Typeless
Dragon,Fire,Electric,Water
Dragon,Fire,Fairy,Fighting
Dragon,Fire,Fairy,Fire
Dragon,Fire,Fairy,Flying
Dragon,Fire,Fairy,Ghost
Dragon,Fire,Fairy,Grass
Dragon,Fire,Fairy,Ground
Dragon,Fire,Fairy,Ice
Dragon,Fire,Fairy,Normal
Dragon,Fire,Fairy,Poison
Dragon,Fire,Fairy,Psychic
Dragon,Fire,Fairy,Rock
Dragon,Fire,Fairy,Steel
Dragon,Fire,Fairy,Typeless
Dragon,Fire,Fairy,Water
Dragon,Fire,Fighting,Fire
Dragon,Fire,Fighting,Flying
Dragon,Fire,Fighting,Ghost
Dragon,Fire,Fighting,Grass
Dragon,Fire,Fighting,Ground
Dragon,Fire,Fighting,Ice
Dragon,Fire,Fighting,Normal
Dragon,Fire,Fighting,Poison
Dragon,Fire,Fighting,Psychic
Dragon,Fire,Fighting,Rock
Dragon,Fire,Fighting,Steel
Dragon,Fire,Fighting,Typeless
Dragon,Fire,Fighting,Water
Dragon,Fire,Fire,Flying
Dragon,Fire,Fire,Ghost
Dragon,Fire,Fire,Grass
Dragon,Fire,Fire,Ground
Dragon,Fire,Fire,Ice
Dragon,Fire,Fire,Normal
Dragon,Fire,Fire,Poison
Dragon,Fire,Fire,Psychic
Dragon,Fire,Fire,Rock
Dragon,Fire,Fire,Steel
Dragon,Fire,Fire,Typeless
Dragon,Fire,Fire,Water
Dragon,Fire,Flying,Ghost
Dragon,Fire,Flying,Grass
Dragon,Fire,Flying,Ground
Dragon,Fire,Flying,Ice
Dragon,Fire,Flying,Normal
Dragon,Fire,Flying,Poison
Dragon,Fire,Flying,Psychic
Dragon,Fire,Flying,Rock
Dragon,Fire,Flying,Steel
Dragon,Fire,Flying,Typeless
Dragon,Fire,Flying,Water
Dragon,Fire,Ghost,Grass
Dragon,Fire,Ghost,Ground
Dragon,Fire,Ghost,Ice
Dragon,Fire,Ghost,Normal
Dragon,Fire,Ghost,Poison
Dragon,Fire,Ghost,Psychic
Dragon,Fire,Ghost,Rock
Dragon,Fire,Ghost,Steel
Dragon,Fire,Ghost,Typeless
Dragon,Fire,Ghost,Water
Dragon,Fire,Grass,Ground
Dragon,Fire,Grass,Ice
Dragon,Fire,Grass,Normal
Dragon,Fire,Grass,Poison
Dragon,Fire,Grass,Psychic
Dragon,Fire,Grass,Rock
Dragon,Fire,Grass,Steel
Dragon,Fire,Grass,Typeless
Dragon,Fire,Grass,Water
Dragon,Fire,Ground,Ice
Dragon,Fire,Ground,Normal
Dragon,Fire,Ground,Poison
Dragon,Fire,Ground,Psychic
Dragon,Fire,Ground,Rock
Dragon,Fire,Ground,Steel
Dragon,Fire,Ground,Typeless
Dragon,Fire,Ground,Water
Dragon,Fire,Ice,Normal
Dragon,Fire,Ice,Poison
Dragon,Fire,Ice,Psychic
Dragon,Fire,Ice,Rock
Dragon,Fire,Ice,Steel
Dragon,Fire,Ice,Typeless
Dragon,Fire,Ice,Water
Dragon,Fire,Normal,Poison
Dragon,Fire,Normal,Psychic
Dragon,Fire,Normal,Rock
Dragon,Fire,Normal,Steel
Dragon,Fire,Normal,Typeless
Dragon,Fire,Normal,Water
Dragon,Fire,Poison,Psychic
Dragon,Fire,Poison,Rock
Dragon,Fire,Poison,Steel
Dragon,Fire,Poison,Typeless
Dragon,Fire,Poison,Water
Dragon,Fire,Psychic,Rock
Dragon,Fire,Psychic,Steel
Dragon,Fire,Psychic,Typeless
Dragon,Fire,Psychic,Water
Dragon,Fire,Rock,Steel
Dragon,Fire,Rock,Typeless
Dragon,Fire,Rock,Water
Dragon,Fire,Steel,Typeless
Dragon,Fire,Steel,Water
Dragon,Fire,Water,Typeless
Dragon,Flying,Dragon,Ghost
Dragon,Flying,Dragon,Grass
Dragon,Flying,Dragon,Ground
Dragon,Flying,Dragon,Ice
Dragon,Flying,Dragon,Normal
Dragon,Flying,Dragon,Poison
Dragon,Flying,Dragon,Psychic
Dragon,Flying,Dragon,Rock
Dragon,Flying,Dragon,Steel
Dragon,Flying,Dragon,Typeless
Dragon,Flying,Dragon,Water
Dragon,Flying,Electric,Fairy
Dragon,Flying,Electric,Fighting
Dragon,Flying,Electric,Fire
Dragon,Flying,Electric,Flying
Dragon,Flying,Electric,Ghost
Dragon,Flying,Electric,Grass
Dragon,Flying,Electric,Ground
Dragon,Flying,Electric,Ice
Dragon,Flying,Electric,Normal
Dragon,Flying,Electric,Poison
Dragon,Flying,Electric,Psychic
Dragon,Flying,Electric,Rock
Dragon,Flying,Electric,Steel
Dragon,Flying,Electric,Typeless
Dragon,Flying,Electric,Water
Dragon,Flying,Fairy,Fighting
Dragon,Flying,Fairy,Fire
Dragon,Flying,Fairy,Flying
Dragon,Flying,Fairy,Ghost
Dragon,Flying,Fairy,Grass
Dragon,Flying,Fairy,Ground
Dragon,Flying,Fairy,Ice
Dragon,Flying,Fairy,Normal
Dragon,Flying,Fairy,Poison
Dragon,Flying,Fairy,Psychic
Dragon,Flying,Fairy,Rock
Dragon,Flying,Fairy,Steel
Dragon,Flying,Fairy,Typeless
Dragon,Flying,Fairy,Water
Dragon,Flying,Fighting,Fire
Dragon,Flying,Fighting,Flying
Dragon,Flying,Fighting,Ghost
Dragon,Flying,Fighting,Grass
Dragon,Flying,Fighting,Ground
Dragon,Flying,Fighting,Ice
Dragon,Flying,Fighting,Normal
Dragon,Flying,Fighting,Poison
Dragon,Flying,Fighting,Psychic
Dragon,Flying,Fighting,Rock
Dragon,Flying,Fighting,Steel
Dragon,Flying,Fighting,Typeless
